"val","value"
0,0.884074535530265
0.1,0.884074906929173
0.2,0.884075253608618
0.3,0.884075554797557
0.4,0.884075788763381
0.5,0.884075947359483
0.6,0.884076044999266
0.7,0.884076101486714
0.8,0.884076135592262
0.9,0.884076157231382
1,0.88407617283998
